Physical,Horizon,VIDEODISC,2018,6,5,The Monster Squad / Tri-Star Pictures ; Taft Entertainment Pictures/Keith Barish Productions ; produced by Jonathan A. Zimbert ; written by Shane Black & Fred Dekker ; directed by Fred Dekker.,,"Dracula Count Fictitious character Drama, Frankenstein Victor Fictitious character Drama, Werewolves Drama, Mummies Drama, Good and evil Drama, Amulets Drama, Monsters Drama, Ghouls and ogres Drama, Feature films, Comedy films, Horror films, Action and adventure films, Fiction films","Olive Films,",2013.
Digital,OverDrive,AUDIOBOOK,2018,6,1,The Authentic Life of Billy the Kid (Unabridged),Pat F. Garrett,"Biography & Autobiography, Nonfiction","Blackstone Audio, Inc.",2008
Digital,OverDrive,EBOOK,2018,6,1,The Bed Moved: Stories,Rebecca Schiff,"Fiction, Literature, Short Stories","Random House, Inc.",2016
Physical,Horizon,SOUNDDISC,2018,6,1,Miami Pop Festival / the Jimi Hendrix Experience.,Jimi Hendrix Experience (Musical group),Rock music 1961 1970,"Experience Hendrix/Legacy,",p2013.
Physical,Horizon,BOOK,2018,6,3,Millionaire teacher : the nine rules of wealth you should have learned in school / Andrew Hallam.,"Hallam, Andrew (Teacher)","Investments, Finance Personal","John Wiley & Sons,",[2017]
Digital,OverDrive,EBOOK,2018,6,2,Middlemarch,George Eliot,"Classic Literature, Fiction","Penguin Group (USA), Inc.",2011
Physical,Horizon,BOOK,2018,6,1,"Body horror : capitalism, fear, misogyny, jokes / Anne Elizabeth Moore.","Moore, Anne Elizabeth","Womens health services, Misogyny, Capitalism Social aspects, Medical care, Political science, Essays","Curbside Splendor Publishing Co.,",[2017]
Digital,OverDrive,EBOOK,2018,6,2,"This Narrow Space: A Pediatric Oncologist, His Jewish, Muslim, and Christian Patients, and a Hospital in Jerusalem",Elisha Waldman,"Biography & Autobiography, Medical, Nonfiction, Politics","Random House, Inc.",2018
Physical,Horizon,BOOK,2018,6,1,A dark inheritance / Chris d'Lacey.,"D'Lacey, Chris","Missing persons Juvenile fiction, Secret societies Juvenile fiction, Mothers and sons Juvenile fiction, Friendship Juvenile fiction, Adventure stories, Mystery and detective stories, Supernatural Fiction, Adventure and adventurers Fiction, Mystery fiction, Adventure fiction, Paranormal fiction","Scholastic Press,",2014.
Digital,OverDrive,AUDIOBOOK,2018,6,1,"Born of Ice: League Series, Book 3 (unabridged) (Unabridged)",Sherrilyn Kenyon,"Fantasy, Fiction, Romance, Science Fiction",Macmillan Audio,2011
Physical,Horizon,BOOK,2018,6,2,"His favorite. Volume 1 / story and art by Suzuki Tanaka ; [translation, Ivana Bloom ; touch-up art and lettering, Annaliese Christman].","Tanaka, Suzuki","Young gay men Comic books strips etc, Graphic novels","SuBLime,",[2012]
Physical,Horizon,VIDEODISC,2018,6,2,About Alex / Footprint Features ; the Bedford Falls Company ; produced by Adam Saunders ; written and directed by Jesse Zwick.,,"Friendship Drama, Suicide Drama, Feature films, Fiction films, Video recordings for the hearing impaired","Screen Media Films,",2014.
Digital,OverDrive,AUDIOBOOK,2018,6,2,The Accidental Creative: How to be Brilliant at a Moment's Notice (unabridged) (Unabridged),Todd Henry,"Business, Nonfiction",Gildan Media Corp,2012
Physical,Horizon,BOOK,2018,6,4,Windmill dragons : a Leah and Alan adventure : a TOON graphic / by David Nytra.,"Nytra, David, 1977-","Brothers and sisters Comic books strips etc, Monsters Comic books strips etc, Knights and knighthood Comic books strips etc, Cartoons and comics, Fantasy comics, Action and adventure comics, Graphic novels","TOON Books, an imprint of RAW Junior,",[2015]
Digital,OverDrive,EBOOK,2018,6,1,Spinning Forward,Terri DuLong,"Fiction, Literature","Random House, Inc.",2013
Digital,OverDrive,EBOOK,2018,6,1,Naked at Lunch: A Reluctant Nudist's Adventures in the Clothing-Optional World,Mark Haskell Smith,"History, Nonfiction, Travel",Lightning Source Inc,2015
Digital,OverDrive,EBOOK,2018,6,1,Blind Faith,Joe McGinniss,"Nonfiction, True Crime","Penguin Group (USA), Inc.",2013
Physical,Horizon,BOOK,2018,6,1,Coyote healing : miracles in native medicine / Lewis Mehl-Madrona ; foreword by Larry Dossey.,"Mehl-Madrona, Lewis, 1954-","Mental healing, Spiritual healing, Indians of North America Medicine, Miracles","Bear & Co.,",[2003]
Digital,OverDrive,EBOOK,2018,6,1,"Building Outrigger Sailing Canoes: Modern Construction Methods for Three Fast, Beautiful Boats",Gary Dierking,"Nonfiction, Sports & Recreations",McGraw-Hill Professional,2008
Physical,Horizon,SOUNDDISC,2018,6,4,The wall / Pink Floyd.,Pink Floyd (Musical group),"Rock music 1971 1980, Rock music","Pink Floyd Records,",[2016]
Digital,OverDrive,EBOOK,2018,6,2,"The 21-Day Yoga Body: A Metabolic Makeover and Life-Styling Manual to Get You Fit, Fierce, and Fabulous in Just 3 Weeks",Sadie Nardini,"Health & Fitness, Nonfiction","Random House, Inc.",2013
Digital,OverDrive,AUDIOBOOK,2018,6,5,It Devours!: A Welcome to Night Vale Novel (unabridged) (Unabridged),Joseph Fink,"Fantasy, Fiction, Horror, Humor (Fiction)",HarperCollins Publishers Inc.,2017
Physical,Horizon,BOOK,2018,6,1,"100 perfect hair days : step-by-steps for pretty waves, braids, curls, buns, and more! / Jenny Strebe.","Strebe, Jenny","Hairdressing Juvenile literature, Beauty Personal Juvenile literature, Hair Care and hygiene Juvenile literature","Chronicle Books,",2016.
Digital,OverDrive,EBOOK,2018,6,5,"The Great Big Pressure Cooker Book: 500 Easy Recipes for Every Machine, Both Stovetop and Electric",Bruce Weinstein,"Cooking & Food, Nonfiction","Random House, Inc.",2015
Physical,Horizon,SOUNDDISC,2018,6,7,All day thumbsucker revisited : the history of Blue Thumb Records.,,"Popular music 1961 1970, Popular music 1971 1980, Rock music 1961 1970, Rock music 1971 1980, Popular music, Rock music","Verve,",[2017]
Physical,Horizon,BOOK,2018,6,1,The self-acceptance project : how to be kind and compassionate toward yourself in any situation / an anthology edited by Tami Simon.,,Self acceptance,"Sounds True,",2016.
Digital,OverDrive,AUDIOBOOK,2018,6,5,"Ghosts: Hell Divers Trilogy, Book 2 (unabridged) (Unabridged)",Nicholas Sansbury Smith,"Fantasy, Fiction, Science Fiction","Blackstone Audio, Inc.",2017
Digital,OverDrive,EBOOK,2018,6,1,"After Forever: The Ever Trilogy, Book 2",Jasinda Wilder,"Erotic Literature, Fiction, Romance",NLA Digital LLC,2015
Physical,Horizon,BOOK,2018,6,2,Soldier dog / Sam Angus.,"Angus, Sam","Great Britain Army Military life Juvenile fiction, Human animal relationships Juvenile fiction, World War 1914 1918 Campaigns Western Front Juvenile fiction, Dogs War use Fiction, Fathers and sons Juvenile fiction","Feiwel and Friends,",2013.
Physical,Horizon,BOOK,2018,6,1,NASCAR in the pits / by Mark Stewart & Mike Kennedy.,"Stewart, Mark, 1960 July 7-","Stock car racing Juvenile literature, Pit crews Juvenile literature, Stock cars Automobiles Maintenance and repair Juvenile literature","Lerner Publications Co.,",[2008]
Physical,Horizon,SOUNDDISC,2018,6,1,How to dismantle an atomic bomb / U2.,U2 (Musical group),Rock music 2001 2010,"Interscope,",[2004]
Physical,Horizon,BOOK,2018,6,1,Finders keepers / Stephen King.,"King, Stephen, 1947-","Authors Crimes against Fiction, Fans Persons Fiction, Psychopaths Fiction, Recluses Fiction, Large type books, Suspense fiction","Thorndike Press,",2015.
Physical,Horizon,BOOK,2018,6,4,"Infinite city : a San Francisco atlas / by Rebecca Solnit ; with cartographers, Ben Pease, Shizue Siegel ; and artists Sandow Birk ... [and others] ; writers, Summer Brenner ... [and others].","Solnit, Rebecca","San Francisco Bay Area Calif Maps, San Francisco Calif Maps","University of California Press,",[2010]
Physical,Horizon,VIDEODISC,2018,6,2,Arthur. Francine's pilfered paper / produced by WGBH Boston and Cookie Jar Entertainment Inc.,,"Animals Juvenile drama, Aardvark Juvenile drama, Arthur Fictitious character Brown Juvenile drama, Childrens television programs, Animated television programs, Fiction television programs, Television series, Video recordings for the hearing impaired","PBS Kids,",[2010]
Physical,Horizon,BOOK,2018,6,8,The girl who wrote in silk / Kelli Estes.,"Estes, Kelli","Chinese American women Fiction, Chinese Americans Fiction, Immigrants United States Fiction, Families Fiction, Washington State Fiction, Domestic fiction, Historical fiction","Sourcebooks Landmark,",[2015]
Digital,OverDrive,EBOOK,2018,6,3,Wait Till Next Year,Doris Kearns Goodwin,"Nonfiction, Sports & Recreations",Quarto Publishing Group USA,2014
Digital,OverDrive,EBOOK,2018,6,1,More Shibari You Can Use: Passionate Rope Bondage and Intimate Connection,Lee Harrington,"Health & Fitness, Nonfiction",Independent Publishers Group,2017
Physical,Horizon,VIDEODISC,2018,6,11,Inside Amy Schumer. Seasons 1 & 2 / Comedy Central ; Comedy Partners.,,"Comedy sketches, Television comedies, Sketch comedy television programs, Television series, Video recordings for the hearing impaired","Comedy Central : Paramount Pictures,",[2015]
Physical,Horizon,BOOK,2018,6,1,Twice exceptional : supporting and educating bright and creative students with learning difficulties / edited by Scott Barry Kaufman.,,"Learning disabled children Education, Creative ability in children","Oxford University Press,",[2018]
Physical,Horizon,BOOK,2018,6,1,"Electric power and the future of the Pacific Northwest / Kai N. Lee and Donna Lee Klemka, with Marion E. Marts ; foreword by Henry M. Jackson.","Lee, Kai N.",Electric utilities Northwest Pacific,"University of Washington Press,",[1980]
Digital,OverDrive,EBOOK,2018,6,9,"The Romanov Ransom: Fargo Adventure Series, Book 9",Clive Cussler,"Fiction, Suspense, Thriller","Penguin Group (USA), Inc.",2017
Digital,OverDrive,AUDIOBOOK,2018,6,3,Batman: Nightwalker (unabridged) (Unabridged),Marie Lu,"Comic and Graphic Books, Young Adult Fiction, Young Adult Literature",Books on Tape,2018
Physical,Horizon,BOOK,2018,6,5,How to relax / Thich Nhat Hanh ; [illustrations by Jason DeAntonis].,"Nhất Hạnh, Thích","Stress Psychology, Relaxation","Parallax Press,",c2015.
Physical,Horizon,BOOK,2018,6,1,"The big sky : a novel / A.B. Guthrie, Jr.","Guthrie, A. B., Jr. (Alfred Bertram), 1901-1991","Montana Fiction, Western stories","Houghton Mifflin,",2002.
Digital,Zinio,MAGAZINE,2018,6,9,Climbing,,,,
Physical,Horizon,BOOK,2018,6,1,Processes that shape the earth / David M. Thompson.,"Thompson, David M. (David Mattoon), 1977-",Physical geology Juvenile literature,"Chelsea House,",2007.
Digital,OverDrive,EBOOK,2018,6,1,Danger in the Shadows: Prequel to the O'Malley Series,Dee Henderson,"Christian Fiction, Fiction, Romance",Tyndale House Publishers,2014
Physical,Horizon,BOOK,2018,6,1,All in startup : launching a new idea when everything is on the line / Diana Kander ; [foreword by Steve Blank].,"Kander, Diana","Entrepreneurship, New business enterprises","Wiley,",[2014]
Digital,OverDrive,EBOOK,2018,6,3,Fish to Fry,Jim Davis,"Comic and Graphic Books, Juvenile Fiction",Macmillan Publishers,2015
Digital,OverDrive,EBOOK,2018,6,2,Moscow Noir,Natalia,"Fiction, Mystery, Short Stories",Lightning Source Inc,2018
Physical,Horizon,SOUNDDISC,2018,6,2,"Nico, Chelsea girl.","Nico, 1938-1988",Popular music 1961 1970,"Polydor,",[between 1980-1989]
Physical,Horizon,VIDEODISC,2018,6,6,Set it off / New Line Cinema ; a Peak production ; screenplay by Takashi Bufford and Kate Lanier ; produced by Dale Pollock & Oren Koules ; directed by F. Gary Gray.,,"Poor Drama, African American women Drama, African Americans Social conditions Drama, Bank robberies Drama, Criminal behavior Drama, Feature films, Action and adventure films, Fiction films, Video recordings for the hearing impaired","New Line Productions : Distributed by Warner Home Video,",[2009]
Digital,OverDrive,EBOOK,2018,6,4,Passage to Juneau: A Sea and Its Meanings,Jonathan Raban,"Nonfiction, Travel","Random House, Inc.",2011
Physical,Horizon,BOOK,2018,6,1,"White coat, black hat : adventures on the dark side of medicine / Carl Elliott.","Elliott, Carl, 1961-","Medical ethics United States, Pharmaceutical industry United States, Medicine United States","Beacon Press,",[2010]
Physical,Horizon,VIDEODISC,2018,6,1,"10 minute solution. Yoga / Dragonfly productions, Inc. ; produced and directed by Andrea Ambandos.",,"Exercise, Physical fitness, Yoga, Video recordings for the hearing impaired","Distributed by Anchor Bay Entertainment,",[2005]
Physical,Horizon,BOOK,2018,6,2,"Slam dunk! : the top 10 lists of everything in basketball / writer, Zachary Cohen.","Cohen, Zachary","National Basketball Association Miscellanea Juvenile literature, National Basketball Association Juvenile literature, Basketball Miscellanea Juvenile literature, Basketball Juvenile literature","Time Home Entertainment Inc.,",[2014]
Digital,OverDrive,EBOOK,2018,6,3,All the Summer Girls: A Novel,Meg Donohue,"Fiction, Literature",HarperCollins Publishers Inc.,2015
Digital,OverDrive,EBOOK,2018,6,1,Marcel Proust's Search for Lost Time: A Reader's Guide to The Remembrance of Things Past,Patrick Alexander,"Literary Criticism, Nonfiction","Random House, Inc.",2009
Digital,OverDrive,EBOOK,2018,6,1,What Strange Creatures: A Novel,Emily Arsenault,"Fiction, Mystery, Suspense, Thriller",HarperCollins Publishers Inc.,2014
Physical,Horizon,BOOK,2018,6,5,Who was Wolfgang Amadeus Mozart? / by Yona Zeldis McDonough ; illustrated by Carrie Robbins.,"McDonough, Yona Zeldis","Mozart Wolfgang Amadeus 1756 1791 Juvenile literature, Composers Austria Biography Juvenile literature, Composers Juvenile literature","Grosset & Dunlap,",[2003]
Physical,Horizon,BOOK,2018,6,1,What the dead leave behind / David Housewright.,"Housewright, David, 1955-","McKenzie Mac Fictitious character Fiction, Private investigators Minnesota Fiction, Ex police officers Fiction, Murder Investigation Fiction, Detective and mystery fiction","Minotaur Books,",2017.
Physical,Horizon,BOOK,2018,6,2,Eight days : a story of Haiti / Edwidge Danticat ; pictures by Alix Delinois.,"Danticat, Edwidge, 1969-","Haiti Earthquake Haiti 2010 Juvenile fiction, Earthquakes Haiti Juvenile fiction, Imagination Fiction, Play Fiction, Haiti Juvenile fiction","Orchard Books,",2010.
Physical,Horizon,BOOK,2018,6,4,"Animal records : the biggest, fastest, grossest, tiniest, slowest, and smelliest creatures on the planet / Kathy Furgang and Sarah Wassner.","Furgang, Kathy","Animals Miscellanea Juvenile literature, Animals Miscellanea","National Geographic,",[2015]
Physical,Horizon,BOOK,2018,6,2,Amelia Earhart : this broad ocean / by Sarah Stewart Taylor & Ben Towle ; with an introduction by Eileen Collins.,"Taylor, Sarah Stewart","Earhart Amelia 1897 1937 Comic books strips etc, Women air pilots United States Biography Comic books strips etc Juvenile literature, Air pilots United States Biography Comic books strips etc Juvenile literature, Cartoons and comics, Graphic novels, Nonfiction comics","Disney/Hyperion Books,",[2010]
Physical,Horizon,SOUNDDISC,2018,6,1,Hands of glory / Andrew Bird.,"Bird, Andrew, 1973-","Popular music 2011 2020, Rock music 2011 2020","Mom & Pop Music,",[2012]
Physical,Horizon,BOOK,2018,6,1,Katie's Sunday afternoon / James Mayhew.,"Mayhew, James, 1964-","Art appreciation Juvenile fiction, Museums Juvenile fiction, Neo impressionism Art Juvenile fiction","Orchard Books,",2005.
Physical,Horizon,BOOK,2018,6,1,Stop second-guessing yourself. The preschool years : a field-tested guide to confident parenting / Jen Singer.,"Singer, Jen, 1967-","Preschool children Development, Preschool children Care, Parent and child, Parenting, Child rearing","Health Communications,",[2009]
Physical,Horizon,BOOK,2018,6,1,"The no-salt, lowest-sodium international cookbook / Donald A. Gazzaniga and Maureen A. Gazzaniga ; foreword by Dr. Michael B. Fowler.","Gazzaniga, Donald A.","Salt free diet Recipes, International cooking","Thomas Dunne Books/ St. Martin's Press,",2007.
Physical,Horizon,SOUNDDISC,2018,6,1,15th Radio Disney.,,"Popular music Juvenile sound recordings, Rock music Juvenile sound recordings, Childrens songs Juvenile sound recordings, Songs","Walt Disney Records,",[2011]
Digital,OverDrive,AUDIOBOOK,2018,6,4,Postwar: A History of Europe Since 1945 (unabridged) (Unabridged),Tony Judt,"History, Nonfiction","Blackstone Audio, Inc.",2010
Digital,OverDrive,EBOOK,2018,6,1,Nightwings,Robert Silverberg,"Fiction, Science Fiction & Fantasy","ibooks, Inc.",2010
Digital,OverDrive,EBOOK,2018,6,1,Hollywood Is like High School with Money,Zoey Dean,"Fiction, Literature","Hachette Digital, Inc.",2012
Physical,Horizon,BOOK,2018,6,6,"Digger, dozer, dumper / Hope Vestergaard ; illustrated by David Slonim.","Vestergaard, Hope","Trucks Juvenile poetry, Construction equipment Juvenile poetry, Emergency vehicles Juvenile poetry, Vehicles Juvenile poetry, Childrens poetry American Juvenile literature","Candlewick Press,",2013.
Digital,OverDrive,EBOOK,2018,6,4,Total Control,David Baldacci,"Fiction, Mystery, Suspense, Thriller","Hachette Digital, Inc.",2005
Digital,OverDrive,EBOOK,2018,6,2,Black Swans: Stories,Eve Babitz,"Fiction, Literature, Short Stories",Lightning Source Inc,2018
Digital,OverDrive,EBOOK,2018,6,2,The Power of One,Bryce Courtenay,"Fiction, Literature",Penguin Group (Australia),2017
Physical,Horizon,SOUNDDISC,2018,6,1,Kaani / Tal National.,Tal National (Musical group),Popular music Niger 2011 2020,"FatCat Records,",[2013]
Physical,Horizon,BOOK,2018,6,1,The desert and the sown : the Syrian adventures of the female Lawrence of Arabia / by Gertrude Bell ; new introduction by Rosemary O'Brien ; with frontispiece by John Sargent.,"Bell, Gertrude Lowthian, 1868-1926","Syria Description and travel, Syria Social life and customs","Cooper Square Press,",2001.
Physical,Horizon,VIDEODISC,2018,6,2,Zin! Zin! Zin! a violin : and more stories for young musicians / Weston Woods Studios.,,"Music Juvenile fiction, Musicians Juvenile fiction, Musical instruments Juvenile fiction, Childrens films, Animated films","Scholastic : distributed by New Video,",2011.
Physical,Horizon,BOOK,2018,6,4,The secret sheriff of sixth grade / by Jordan Sonnenblick.,"Sonnenblick, Jordan","Mothers and sons Juvenile fiction, Children of alcoholics Juvenile fiction, Dysfunctional families Juvenile fiction, Middle schools Juvenile fiction, Bullying Juvenile fiction, Friendship Juvenile fiction, Alcoholism Fiction, Family problems Fiction, Schools Fiction","Scholastic Press,",[2017]
Digital,OverDrive,EBOOK,2018,6,2,"Take Me On: Pushing the Limits Series, Book 4",Katie McGarry,"Romance, Teen, Young Adult Fiction","Harlequin Enterprises, Ltd.",2014
Physical,Horizon,SOUNDDISC,2018,6,1,Tales of a fourth grade nothing / by Judy Blume.,"Blume, Judy","Brothers Juvenile fiction, Family life Fiction, Humorous stories","Random House/Listening Library,",[2005]
Physical,Horizon,SOUNDDISC,2018,6,1,Living things / Linkin Park.,Linkin Park (Musical group),Rock music 2011 2020,"Warner Bros.,",[2012]
Digital,OverDrive,AUDIOBOOK,2018,6,2,Shadows in the Jungle: The Alamo Scouts Behind Japanese Lines in World War II (unabridged) (Unabridged),Larry Alexander,"History, Nonfiction","Tantor Media, Inc",2009
Digital,OverDrive,EBOOK,2018,6,3,"Pale Gray for Guilt: Travis McGee Series, Book 9",John D. MacDonald,"Fiction, Mystery, Suspense, Thriller","Random House, Inc.",2013
Physical,Horizon,SOUNDDISC,2018,6,2,Faust / Gounod.,"Gounod, Charles, 1818-1893",Operas,"Decca,",[2012]
Digital,OverDrive,EBOOK,2018,6,1,"Nature Attacks!: I Survived True Stories Series, Book 2",Lauren Tarshis,"Juvenile Nonfiction, Science","Scholastic, Inc. (US)",2017
Digital,OverDrive,AUDIOBOOK,2018,6,3,"The Impossible Dead: Malcolm Fox Series, Book 2 (unabridged) (Unabridged)",Ian Rankin,"Fiction, Mystery","Blackstone Audio, Inc.",2011
Digital,OverDrive,EBOOK,2018,6,1,Written in Love,Kathleen Fuller,"Fiction, Literature, Romance",Thomas Nelson Inc.,2017
Physical,Horizon,BOOK,2018,6,1,Broken river : a novel / J. Robert Lennon.,"Lennon, J. Robert, 1970-","Married people Fiction, Adultery Fiction, Families Fiction, Murder Fiction, New York State Fiction, Detective and mystery fiction, Thrillers Fiction, Domestic fiction, Psychological fiction, Black humor","Graywolf Press,",[2017]
Physical,Horizon,BOOK,2018,6,1,"A birder's guide to Washington / Jane Hadley, editor ; by the members of the Washington Ornithological Society.",,"Bird watching Washington State Guidebooks, Washington State Guidebooks","American Birding Association,",©2015.
Physical,Horizon,BOOK,2018,6,2,U.S. Capitol / by Katherine Rawson.,"Rawson, Katherine","United States Capitol Washington D C Juvenile literature, Washington D C Buildings structures etc Juvenile literature","Bullfrog Books,",[2018]
Physical,Horizon,BOOK,2018,6,1,Ella Baker : a leader behind the scenes / by Shyrlee Dallard ; with an introduction by Andrew Young.,"Dallard, Shyrlee","Baker Ella 1903 1986 Juvenile literature, African Americans Biography Juvenile literature, Civil rights workers United States Biography Juvenile literature, Civil rights movements United States History 20th century Juvenile literature, African Americans Civil rights Juvenile literature, Civil rights workers Juvenile literature","Silver Burdett Press,",[1990]
Digital,OverDrive,EBOOK,2018,6,3,Mission Flats: A Novel,William Landay,"Fiction, Mystery, Thriller","Random House, Inc.",2011
Physical,Horizon,BOOK,2018,6,1,American women and World War II / Doris Weatherford.,"Weatherford, Doris","World War 1939 1945 Women United States, Women United States History 20th century","Facts on File,",[1990]
Digital,OverDrive,EBOOK,2018,6,3,The Headstrong Ward,Jane Ashford,"Fiction, Historical Fiction, Romance",Sourcebooks,2015
Physical,Horizon,BOOK,2018,6,3,"Stress-proof : the scientific solution to protect your brain and body--and be more resilient every day / Mithu Storoni, MD, PhD.","Storoni, Mithu",Stress management,"TarcherPerigee,",[2017]
Physical,Horizon,BOOK,2018,6,1,Buried in buttercream / G.A. McKevett.,"McKevett, G. A.","Wedding planners Crimes against Fiction, Reid Savannah Fictitious character Fiction, Women private investigators California Southern Fiction, Overweight women Fiction, Murder Investigation Fiction, Weddings Planning Fiction, Wedding planners Fiction, California Southern Fiction, Humorous fiction, Mystery fiction","Kensington Books,",[2012]
Digital,OverDrive,AUDIOBOOK,2018,6,1,Ina May's Guide to Breastfeeding (Unabridged),Ina May Gaskin,"Family & Relationships, Nonfiction","Tantor Media, Inc",2016
Physical,Horizon,BOOK,2018,6,4,"The yacht rock book : the oral history of the soft, smooth sounds of the 70s and 80s / by Greg Prato.","Prato, Greg","Rock music 1971 1980 History and criticism, Rock music 1981 1990 History and criticism, Rock musicians Interviews, Singers Interviews, Oral histories","Jawbone Press,",2018.
Physical,Horizon,BOOK,2018,6,9,Ape and Armadillo take over the world : a Toon book / by James Sturm.,"Sturm, James, 1965-","Friendship Comic books strips etc, Imagination Comic books strips etc, Apes Comic books strips etc, Armadillos Comic books strips etc, Cartoons and comics, Graphic novels, Comics Graphic works","TOON Books, an imprint of RAW Junior, LLC,",[2016]
Digital,OverDrive,AUDIOBOOK,2018,6,8,Warcross (Unabridged),Marie Lu,"Romance, Young Adult Fiction, Young Adult Literature",Books on Tape,2017
Physical,Horizon,BOOK,2018,6,4,Gallery of best resumes : a collection of quality resumes by professional resume writers / David F. Noble.,"Noble, David F. (David Franklin), 1935-",R‚sum‚s Employment,"JIST Pub.,",[2012]
Digital,OverDrive,AUDIOBOOK,2018,6,8,"A Letter of Mary: Mary Russell and Sherlock Holmes Series, Book 3 (unabridged) (Unabridged)",Laurie R. King,"Fiction, Historical Fiction, Mystery",Macmillan Audio,2016
Digital,OverDrive,EBOOK,2018,6,2,Law of Attraction: The Science of Attracting More of What You Want and Less of What You Don't,Michael J. Losier,"Nonfiction, Self-Improvement","Hachette Digital, Inc.",2007
Physical,Horizon,BOOK,2018,6,7,The boxcar children. The lighthouse mystery / [created by Gertrude Chandler Warner] ; adapted by Joeming Dunn ; illustrated by Ben Dunn.,"Warner, Gertrude Chandler, 1890-1979","Boxcar children Fictitious characters Comic books strips etc, Orphans Comic books strips etc, Brothers and sisters Comic books strips etc, Cartoons and comics, Graphic novels, Mystery comic books strips etc","Albert Whitman & Co,",2010.
Physical,Horizon,BOOK,2018,6,1,"Food wars! : Shokugeki no soma. [5], The dancing chef / [story by Yuto Tsukuda ; art by Shun Saeki ; translation, Adrienne Beck ; touch-up art & lettering, NRP Studios ; editor, Jennifer LeBlanc].","Tsukuda, Yuto, 1989-","Cooks Comic books strips etc, Cooking schools Comic books strips etc, Comic books strips etc Japan Translations into English, Graphic novels, Comics Graphic works","VIZ Media,",[2015]
Digital,OverDrive,EBOOK,2018,6,10,Five Love Languages Gift Edition: How to Express Heartfelt Commitment to Your Mate,Gary D. Chapman,"Family & Relationships, Nonfiction",Moody Publishers,2015
Digital,OverDrive,EBOOK,2018,6,6,"Veggie Burger Atelier: Extraordinary Recipes for Nourishing Plant-Based Patties, Plus Buns, Condiments, and Sweets",Nina Olsson,"Cooking & Food, Nonfiction",Quarto Publishing Group USA,2018
Physical,Horizon,VIDEODISC,2018,6,10,"Poirot. Series 11 / a co-production of ITV Productions and WGBH Boston in association with Agatha Christie Ltd. ; produced by Trevor Hopkins, and Karen Thrussell ; screenplays by Nick Dear, Mark Gatiss, Peter Flannery, and Guy Andrews ; directed by Ashley Pearce, James Kent, Dan Reed.",,"Poirot Hercule Fictitious character Drama, Private investigators England London Drama, Detectives England Drama, Murder Investigation England Drama, Belgians England Drama, England Social life and customs 20th century Drama, Detective and mystery television programs, Television series, Fiction television programs, Video recordings for the hearing impaired","Acorn Media,",[2014]
Physical,Horizon,BOOK,2018,6,1,Antiques maul / Barbara Allan.,"Allan, Barbara","Borne Brandy Fictitious character Fiction, Borne Vivian Fictitious character Fiction, Mothers and daughters Fiction, Teachers Crimes against Fiction, Antique dealers Fiction, Murder Fiction, Middle West Fiction, Mystery fiction","Kensington Books,",2008.
Digital,OverDrive,EBOOK,2018,6,1,The Physiology of Taste: Or Meditations on Transcendental Gastronomy,Jean Anthelme Brillat-Savarin,"Cooking & Food, Essays, History, Nonfiction","Random House, Inc.",2009
Digital,OverDrive,EBOOK,2018,6,1,The Kept: A Novel,James Scott,"Fiction, Literature, Western",HarperCollins Publishers Inc.,2014
Physical,Horizon,BOOK,2018,6,4,"Natural disasters / written by Claire Watts ; consultant, Trevor Day.","Watts, Claire",Natural disasters Juvenile literature,"DK Publishing,",2015.
Physical,Horizon,BOOK,2018,6,1,"Kekkyoku, 'sugu yaru hito' ga subete o te ni ireru : nōryoku ijō ni kekka ga deru 'kōdōryoku' no himitsu / Fujiyoshi Tatsuzō.","Fujiyoshi, Tatsuzō.","Conduct of life, Success","Seishunshuppansha,",2015.
Physical,Horizon,BOOK,2018,6,1,"Nijigahara holograph / Inio Asano ; [translator, Matt Thorn].","Asano, Inio, 1980-","School children Comic books strips etc, Bullying Comic books strips etc, Horror comics","Fantagraphics Books,",2014.
Physical,Horizon,VIDEODISC,2018,6,2,"Historias mínimas = Intimate stories / Guacamole Films y Wanda Vision ; produccion ejecutiva, Martín Bardi ; libro cinematográfico, Pablo Solarz sobre una idea de Carlos Sorin y Pablo Solarz ; direccion, Carlos Sorin.",,"Neighbors Drama, Voyages and travels Drama, Feature films, Fiction films, Comedy films, Motion pictures Spanish","New Yorker Films : New Yorker Video [distributor],",[2006]
Physical,Horizon,BOOK,2018,6,1,The encyclopedia of acrylic techniques / Hazel Harrison.,"Harrison, Hazel",Acrylic painting Technique,"Search,",2001.
Physical,Horizon,BOOK,2018,6,5,Please bring balloons / Lindsay Ward.,"Ward, Lindsay","Adventure stories, Polar bear Juvenile fiction, Merry go round Juvenile fiction, Novelty balloons Juvenile fiction, Balloons Juvenile fiction","Dial Books for Young Readers,",[2013]
Physical,Horizon,BOOK,2018,6,1,"Secret ingredient smoking and grilling : incredible recipes from a competitive chef to take your BBQ to the next level / Staci Jett, winner of Travel Channel's American Grilled.","Jett, Staci, 1977-","Barbecuing, Cooking Smoked foods, Cookbooks","Page Street Publishing Co.,",2017.
Digital,OverDrive,EBOOK,2018,6,7,Falling in Love: A Commissario Guido Brunetti Mystery,Donna Leon,"Fiction, Mystery",Lightning Source Inc,2015
